Well,Cycle,FAM,ROX
H8,57,-1868.86499,-1719.0802
H9,57,-1645.963135,-1567.164185
H10,57,,
H11,57,,
H12,57,,
A1,58,12414.66406,-1744.631348
A2,58,16078.83496,-630.4448242
A3,58,14847.79297,-1721.387085
A4,58,14089.7168,-1827.55957
A5,58,16391.94336,-1618.044434
A6,58,18280.81641,-1851.120972
A7,58,11871.33105,-1516.251953
A8,58,14040.43457,-1657.355713
A9,58,11376.24902,-1798.417236
A10,58,-1357.093262,-1393.682007
A11,58,,
A12,58,,
B1,58,20603.07031,-1751.086426
B2,58,14973.17676,-1418.184692
B3,58,18422.91797,-1857.085938
B4,58,14921.19434,-1794.837402
B5,58,13835.64648,-1397.542114
B6,58,18558.94531,-1908.385742
B7,58,12346.4873,-1875.43457
B8,58,16158.02637,-1835.86792
B9,58,-1487.086548,-1438.560181
B10,58,-1740.696411,-1795.219604
B11,58,,
B12,58,,
C1,58,15113.87793,-1757.185669
C2,58,16874.99414,-1637.848389
C3,58,14099.89063,-1621.25415
C4,58,13571.64355,-1695.020264
C5,58,12513.4873,-1787.390137
C6,58,16762.52734,-1916.36377
C7,58,12467.46582,-1813.889526
C8,58,12576.95703,-1888.486084
C9,58,9016.273438,-1826.098877
C10,58,-1587.363159,-1534.387451
C11,58,,
C12,58,,
D1,58,15127.22852,-1693.926147
D2,58,15884.54883,-1429.943726
D3,58,12048.27344,-1697.029297
D4,58,9447.058594,-1734.315552
D5,58,12729.54297,-1727.936279
D6,58,16157.70898,-1910.896729
D7,58,7795.323242,-1679.569702
D8,58,4164.452148,-1761.80481
D9,58,1000.600403,-1766.195557
D10,58,,
D11,58,,
D12,58,,
E1,58,11621.87988,-1771.833496
E2,58,12896.80469,-1752.855957
E3,58,13653.67188,-1719.445557
E4,58,9495.763672,-1743.689819
E5,58,8798.913086,-1738.433105
E6,58,12196.35059,-1740.879395
E7,58,-1663.897095,-1665.061646
E8,58,-1511.230469,-1420.946045
E9,58,-919.3114624,-959.4694824
E10,58,,
E11,58,,
E12,58,,
F1,58,6589.623047,-1709.049561
F2,58,9570.624023,-1481.81665
F3,58,5003.138184,-1548.014893
F4,58,4922.753906,-1690.819336
F5,58,5850.453125,-1615.226807
F6,58,6299.015137,-1707.179932
F7,58,-1592.204468,-1620.248901
F8,58,-1818.010986,-1763.575806
F9,58,-1564.009644,-1460.39563
F10,58,,
F11,58,,
F12,58,,
G1,58,-880.6501465,-1772.591431
G2,58,-1513.434204,-1782.987793
G3,58,-1670.617432,-1714.392822
G4,58,-1526.050659,-1479.214111
G5,58,-1897.008423,-2214.451172
G6,58,-1779.57251,-1833.654419
G7,58,-1623.191772,-1647.905273
G8,58,-1221.206665,-909.7178345
G9,58,-1662.573608,-1590.615723
G10,58,,
G11,58,,
G12,58,,
H1,58,-880.982666,-771.9216309
H2,58,-1733.416138,-1719.490479
H3,58,-1493.009888,-1570.762573
H4,58,-1824.503418,-1801.4104
H5,58,-1529.247681,-1657.300049
H6,58,-1673.490723,-1699.400391
H7,58,-1579.595215,-1576.845093
H8,58,-1864.978027,-1722.589355
H9,58,-1631.246948,-1569.202148
H10,58,,
H11,58,,
H12,58,,
A1,59,12519.56055,-1727.197266
A2,59,16220.17285,-631.4758301
A3,59,14903.95117,-1720.77417
A4,59,14185.88477,-1829.564453
A5,59,16392.80078,-1633.708984
A6,59,18335.13867,-1851.42334
A7,59,12008.91211,-1528.206787
A8,59,14117.68164,-1670.060669
A9,59,11515.12988,-1797.51062
A10,59,-1347.296631,-1398.437134
A11,59,,
A12,59,,
B1,59,20510.82031,-1747.352539
B2,59,15103.14551,-1410.625732
B3,59,18559.13477,-1843.511475
B4,59,15228.69336,-1794.582031
B5,59,13858.14844,-1393.495972
B6,59,18627.89063,-1891.23999
B7,59,12517.4668,-1857.202881
B8,59,16280.32617,-1824.06665
B9,59,-1482.948975,-1456.933716
B10,59,-1739.183838,-1797.887695
B11,59,,
B12,59,,
C1,59,15251.43066,-1737.03125
C2,59,16968.54102,-1638.596436
C3,59,14253.99414,-1643.573975
C4,59,13583.79004,-1699.416748
C5,59,12666.02637,-1778.525635
C6,59,16897.96289,-1902.081177
C7,59,12566.08984,-1819.604858
C8,59,12725.9082,-1880.708496
C9,59,9140.922852,-1844.161621
C10,59,-1593.209106,-1537.699951
C11,59,,
C12,59,,
D1,59,15254.73047,-1703.881592
D2,59,15985.08008,-1424.783936
D3,59,12122.58887,-1711.358398
D4,59,9560.03125,-1734.468506
D5,59,12882.67969,-1736.220703
D6,59,16305.92676,-1918.014648
D7,59,7878.661621,-1680.962402
D8,59,4281.701172,-1754.459961
D9,59,1076.753052,-1763.143433
D10,59,,
D11,59,,
D12,59,,
E1,59,11788.31543,-1779.735352
E2,59,12995.49805,-1749.959717
E3,59,13755.15039,-1717.362427
E4,59,9649.433594,-1727.531128
E5,59,8929.538086,-1743.219971
E6,59,12306.42383,-1751.700073
E7,59,-1666.621826,-1664.679932
E8,59,-1510.071899,-1402.843506
E9,59,-919.5259399,-967.6624756
E10,59,,
E11,59,,
E12,59,,
F1,59,6741.580566,-1714.058594
F2,59,9614.71582,-1475.295044
F3,59,5135.921875,-1546.490112
F4,59,5062.324219,-1686.138428
F5,59,5953.929199,-1611.160278
F6,59,6476.314453,-1708.16394
F7,59,-1596.844116,-1607.241821
F8,59,-1810.591431,-1757.64563
F9,59,-1572.314209,-1462.14209
F10,59,,
F11,59,,
F12,59,,
G1,59,-867.9240112,-1776.882324
G2,59,-1500.73584,-1793.644775
G3,59,-1674.717651,-1710.65625
G4,59,-1532.428955,-1482.948853
G5,59,-1891.896118,-2235.800293
G6,59,-1776.089478,-1845.377197
G7,59,-1616.575195,-1638.026123
G8,59,-1232.568848,-909.6494141
G9,59,-1655.511353,-1595.467407
G10,59,,
G11,59,,
G12,59,,
H1,59,-868.291626,-774.7277222
H2,59,-1729.170532,-1712.77002
H3,59,-1494.640015,-1569.672241
H4,59,-1825.045044,-1798.881348
H5,59,-1522.653687,-1665.788818
H6,59,-1680.742676,-1690.097412
H7,59,-1568.510864,-1578.007324
H8,59,-1858.741577,-1730.801514
H9,59,-1629.208252,-1563.01123
H10,59,,
H11,59,,
H12,59,,
A1,60,12660.2002,-1736.071411
A2,60,16346.82813,-640.1657715
A3,60,14945.55078,-1723.585693
A4,60,14314.50293,-1816.120117
A5,60,16502.0957,-1636.697754
A6,60,18365.58008,-1849.604858
A7,60,12157.92871,-1533.403198
A8,60,14241.36914,-1660.449097
A9,60,11688.62402,-1805.036133
A10,60,-1351.828247,-1393.369507
A11,60,,
A12,60,,
B1,60,20564.82031,-1747.397461
B2,60,15230.21777,-1428.029663
B3,60,18635.28125,-1840.953369
B4,60,15248.68652,-1804.289185
B5,60,14027.38281,-1399.456543
B6,60,18731.41016,-1909.884155
B7,60,12623.45801,-1876.720459
B8,60,16456.52539,-1830.667236
B9,60,-1487.967041,-1451.742188
B10,60,-1741.747314,-1800.695923
B11,60,,
B12,60,,
C1,60,15358.69531,-1759.32666
C2,60,17098.73438,-1644.494873
C3,60,14385.05176,-1628.738647
C4,60,13764.3252,-1692.897339
C5,60,12712.11328,-1781.274902
C6,60,16974.83984,-1913.921997
C7,60,12748.52539,-1829.041626
C8,60,12889.12988,-1881.152466
C9,60,9288.893555,-1819.997681
C10,60,-1583.610474,-1534.27002
C11,60,,
C12,60,,
D1,60,15318.86816,-1713.687866
D2,60,16201.31445,-1414.918091
D3,60,12216.6709,-1705.639893
D4,60,9711.579102,-1731.583496
D5,60,12893.0332,-1746.858643
D6,60,16377.64551,-1913.835938
D7,60,8075.97168,-1681.894043
D8,60,4415.578613,-1772.738525
D9,60,1158.083374,-1752.620483
D10,60,,
D11,60,,
D12,60,,
E1,60,11925.19727,-1774.546875
E2,60,13246.75391,-1756.287598
E3,60,13908.4541,-1722.208862
E4,60,9766.416992,-1748.437622
E5,60,9035.375,-1756.159058
E6,60,12412.98828,-1748.793335
E7,60,-1662.923218,-1649.792725
E8,60,-1507.790894,-1400.99707
E9,60,-909.1533813,-966.6636963
E10,60,,
E11,60,,
E12,60,,
F1,60,6868.154297,-1715.172607
F2,60,9870.641602,-1475.404907
F3,60,5251.647949,-1551.168579
F4,60,5197.719238,-1682.660889
F5,60,6148.778809,-1624.972534
F6,60,6618.743652,-1709.539551
F7,60,-1590.439575,-1627.494751
F8,60,-1805.46167,-1764.193115
F9,60,-1561.068604,-1451.87915
F10,60,,
F11,60,,
F12,60,,
G1,60,-851.7647705,-1774.153564
G2,60,-1505.355103,-1804.340454
G3,60,-1672.265991,-1714.001099
G4,60,-1529.442017,-1475.753906
G5,60,-1889.726929,-2239.886963
G6,60,-1770.973511,-1845.055908
G7,60,-1614.314575,-1639.48999
G8,60,-1221.606812,-893.9760742
G9,60,-1656.855957,-1587.231323
G10,60,,
G11,60,,
G12,60,,
H1,60,-880.6781616,-778.1429443
H2,60,-1726.661377,-1728.424072
H3,60,-1494.776367,-1561.214233
H4,60,-1816.652344,-1805.956299
H5,60,-1519.113892,-1663.755493
H6,60,-1676.839722,-1683.837891
H7,60,-1573.661987,-1569.474487
H8,60,-1858.660889,-1736.796387
H9,60,-1635.283325,-1563.39209
H10,60,,
H11,60,,
H12,60,,
A1,61,12756.75488,-1724.214355
A2,61,16479.05469,-642.5019531
A3,61,14960.30273,-1722.541382
A4,61,14439.06055,-1815.404053
A5,61,16586.28906,-1624.473877
A6,61,18430.2207,-1854.231934
A7,61,12265.58105,-1525.807739
A8,61,14420.99512,-1667.980225
A9,61,11746.83496,-1802.04895
A10,61,-1350.850708,-1406.424316
A11,61,,
A12,61,,
B1,61,20540.68164,-1737.777344
B2,61,15339.82422,-1416.151123
B3,61,18635.79297,-1855.00708
B4,61,15256.81445,-1807.483521
B5,61,14086.4209,-1392.587646
B6,61,18773.09766,-1898.486572
B7,61,12752.00098,-1868.640503
B8,61,16389.74805,-1834.585205
B9,61,-1493.717773,-1449.642822
B10,61,-1744.213989,-1800.243652
B11,61,,
B12,61,,
C1,61,15485.3623,-1762.820923
C2,61,17195.97852,-1640.900879
C3,61,14458.73145,-1629.306519
C4,61,14011.8418,-1700.686523
C5,61,12912.56836,-1786.320435
C6,61,17065.94336,-1908.111328
C7,61,12835.27832,-1828.372559
C8,61,12891.77441,-1883.164185
C9,61,9369.87793,-1826.714233
C10,61,-1590.403198,-1527.593018
C11,61,,
C12,61,,
D1,61,15405.59668,-1711.376709
D2,61,16280.37305,-1431.116211
D3,61,12451.46387,-1706.39856
D4,61,9872.445313,-1752.746826
D5,61,12946.83594,-1753.91333
D6,61,16507.19531,-1930.097412
D7,61,8157.640625,-1684.29541
D8,61,4508.677246,-1775.342773
D9,61,1229.98877,-1759.719971
D10,61,,
D11,61,,
D12,61,,
E1,61,12032.04395,-1784.254761
E2,61,13346.47754,-1758.009521
E3,61,14046.52734,-1716.293213
E4,61,9835.489258,-1744.607666
E5,61,9129.268555,-1757.614502
E6,61,12503.26367,-1743.634033
E7,61,-1665.075928,-1674.714478
E8,61,-1506.856689,-1417.906006
E9,61,-887.8754883,-963.8797607
E10,61,,
E11,61,,
E12,61,,
F1,61,7020.359863,-1707.717163
F2,61,9930.496094,-1467.310303
F3,61,5369.568359,-1551.761963
F4,61,5296.690918,-1691.204102
F5,61,6289.487305,-1601.220947
F6,61,6758.743164,-1702.140625
F7,61,-1589.801758,-1613.621582
F8,61,-1801.674194,-1761.90625
F9,61,-1560.932861,-1458.261353
F10,61,,
F11,61,,
F12,61,,
G1,61,-823.7472534,-1783.246582
G2,61,-1494.493164,-1807.359741
G3,61,-1667.855591,-1722.487427
G4,61,-1522.065186,-1491.67395
G5,61,-1886.454834,-2229.52832
G6,61,-1769.257446,-1834.3573
G7,61,-1615.505615,-1641.428589
G8,61,-1214.185181,-905.0596313
G9,61,-1654.343262,-1588.993408
G10,61,,
G11,61,,
G12,61,,
H1,61,-876.0007935,-766.4328613
H2,61,-1726.699829,-1728.989258
H3,61,-1485.276367,-1572.702637
H4,61,-1818.939697,-1800.271362
H5,61,-1510.601563,-1659.101196
H6,61,-1669.115479,-1707.216919
H7,61,-1567.407104,-1589.494141
H8,61,-1856.321045,-1739.854004
H9,61,-1631.629028,-1573.283447
H10,61,,
H11,61,,
H12,61,,
A1,62,12876.60449,-1744.44104
A2,62,16564.25195,-630.463623
A3,62,14990.21582,-1728.196655
A4,62,14568.41504,-1828.89624
A5,62,16607.07617,-1638.488037
A6,62,18518.44727,-1853.241943
A7,62,12333.3125,-1510.919434
A8,62,14403.04883,-1681.092285
A9,62,11848.34375,-1804.546021
A10,62,-1343.296753,-1401.341064
A11,62,,
A12,62,,
B1,62,20531.26367,-1761.747559
B2,62,15477.70117,-1422.688477
B3,62,18757.2832,-1857.709717
B4,62,15371.375,-1801.480469
B5,62,14115.12793,-1384.10437
B6,62,18805.19336,-1900.684082
B7,62,12921.79688,-1859.684937
B8,62,16599.82031,-1828.201416
B9,62,-1487.285034,-1458.426025
B10,62,-1731.314209,-1789.656494
B11,62,,
B12,62,,
C1,62,15598.34961,-1763.116821
C2,62,17306.69141,-1655.821289
C3,62,14599.23145,-1632.349731
C4,62,14173.48438,-1696.446655
C5,62,13050.6416,-1794.378418
C6,62,17143.23242,-1913.603516
C7,62,12765.07129,-1845.666748
C8,62,13044.20215,-1887.29834
C9,62,9493.922852,-1815.536865
C10,62,-1583.710205,-1522.867188
C11,62,,
C12,62,,
D1,62,15422.59473,-1699.815796
D2,62,16356.8584,-1412.524414
D3,62,12534.90234,-1699.591064
D4,62,10006.69629,-1754.25061
D5,62,13090.89648,-1756.212036
D6,62,16552.26172,-1915.519531
D7,62,8127.845215,-1709.392334
D8,62,4625.108398,-1771.875
D9,62,1307.727783,-1757.924561
D10,62,,
D11,62,,
D12,62,,
E1,62,12093.68457,-1786.380371
E2,62,13493.25879,-1755.965454
E3,62,14255.57129,-1702.832275
E4,62,9926.058594,-1742.612793
E5,62,9278.014648,-1756.942993
E6,62,12607.55762,-1739.447266
E7,62,-1657.255249,-1667.500488
E8,62,-1504.842529,-1404.31543
E9,62,-861.7195435,-960.8687744
E10,62,,
E11,62,,
E12,62,,
F1,62,7109.595215,-1715.496948
F2,62,10006.44531,-1480.959717
F3,62,5488.5,-1553.563477
F4,62,5361.558594,-1710.275635
F5,62,6394.091797,-1618.819824
F6,62,6838.515137,-1706.547729
F7,62,-1586.529419,-1613.733276
F8,62,-1804.118286,-1752.536011
F9,62,-1560.744995,-1462.395142
F10,62,,
F11,62,,
F12,62,,
G1,62,-791.105957,-1775.574951
G2,62,-1498.179443,-1799.73645
G3,62,-1664.636475,-1720.828613
G4,62,-1519.049683,-1480.086548
G5,62,-1882.977417,-2229.212891
G6,62,-1767.440552,-1825.685791
G7,62,-1607.638428,-1644.743408
G8,62,-1223.160767,-905.1358643
G9,62,-1658.833862,-1590.990601
G10,62,,
G11,62,,
G12,62,,
H1,62,-874.338562,-780.3173828
H2,62,-1719.512695,-1727.571899
H3,62,-1493.4729,-1577.031494
H4,62,-1819.957153,-1798.089355
H5,62,-1496.998535,-1669.956543
H6,62,-1672.677856,-1697.224854
H7,62,-1568.668823,-1581.097534
H8,62,-1848.175781,-1720.683228
H9,62,-1634.318481,-1563.140259
H10,62,,
H11,62,,
H12,62,,
A1,63,13005.68555,-1745.511963
A2,63,16731.69727,-631.9301758
A3,63,15074.73047,-1721.789307
A4,63,14624.68457,-1821.110596
A5,63,16573.78906,-1644.464111
A6,63,18625.61719,-1850.453613
A7,63,12479.625,-1520.960815
A8,63,14634.69141,-1674.386963
A9,63,11946.36621,-1809.65625
A10,63,-1342.113647,-1393.239746
A11,63,,
A12,63,,
B1,63,20495.95898,-1745.362305
B2,63,15503.00098,-1429.201416
B3,63,18907.63672,-1854.923828
B4,63,15745.75781,-1801.815918
B5,63,14165.69336,-1388.792725
B6,63,18805.91602,-1901.331543
B7,63,12995.96875,-1874.653564
B8,63,16606.79883,-1834.053711
B9,63,-1486.135132,-1465.035156
B10,63,-1733.024536,-1798.519531
B11,63,,
B12,63,,
C1,63,15768.51953,-1757.026489
C2,63,17458.07227,-1650.480835
C3,63,14788.70996,-1650.362549
C4,63,14127.83887,-1707.905273
C5,63,13056.85742,-1785.760132
C6,63,17235.50391,-1908.52002
C7,63,13046.06055,-1833.982178
C8,63,13137.80078,-1877.959229
C9,63,9549.972656,-1815.358643
C10,63,-1585.097412,-1531.278564
C11,63,,
C12,63,,
D1,63,15552.00488,-1715.597412
D2,63,16528.50977,-1415.953369
D3,63,12556.42676,-1710.222534
D4,63,10119.81836,-1722.33252
D5,63,13311.32715,-1739.966064
D6,63,16682.86133,-1919.531982
D7,63,8315.602539,-1703.188965
D8,63,4734.59668,-1777.60498
D9,63,1393.584595,-1761.083008
D10,63,,
D11,63,,
D12,63,,
E1,63,12231.09668,-1793.119019
E2,63,13664.50781,-1755.171387
E3,63,14316.69141,-1710.182007
E4,63,10180.21973,-1736.082397
E5,63,9455.990234,-1740.554565
E6,63,12730.63379,-1748.980225
E7,63,-1653.242432,-1659.572754
E8,63,-1507.642944,-1415.303223
E9,63,-865.2523804,-960.821167
E10,63,,
E11,63,,
E12,63,,
F1,63,7240.78418,-1714.183838
F2,63,10208.45215,-1475.024902
F3,63,5621.332031,-1547.149414
F4,63,5546.921387,-1685.953857
F5,63,6486.044434,-1618.883057
F6,63,6975.672852,-1721.228516
F7,63,-1585.203613,-1610.926514
F8,63,-1803.098999,-1769.164795
F9,63,-1557.623779,-1463.510864
F10,63,,
F11,63,,
F12,63,,
G1,63,-781.0818481,-1773.143799
G2,63,-1486.867432,-1809.081421
G3,63,-1669.801636,-1732.67334
G4,63,-1531.266724,-1500.921509
G5,63,-1883.274902,-2229.272217
G6,63,-1760.130493,-1830.751587
G7,63,-1615.72644,-1642.844971
G8,63,-1219.823364,-908.8905029
G9,63,-1650.827881,-1601.558838
G10,63,,
G11,63,,
G12,63,,
H1,63,-878.3867188,-782.9124756
H2,63,-1723.988159,-1720.216675
H3,63,-1487.823608,-1576.672241
H4,63,-1814.236572,-1796.587891
H5,63,-1494.483765,-1663.500732
H6,63,-1666.956421,-1692.467773
H7,63,-1566.885132,-1583.932251
H8,63,-1856.265747,-1731.289063
H9,63,-1630.578491,-1559.5896
H10,63,,
H11,63,,
H12,63,,
A1,64,13104.29004,-1754.817627
A2,64,16864.36523,-646.060791
A3,64,15069.78613,-1726.932861
A4,64,14721.40918,-1818.988037
A5,64,16708.64258,-1638.375
A6,64,18545.57227,-1868.428467
A7,64,12596.03223,-1526.37146
A8,64,14753.93262,-1673.80249
A9,64,12097.39453,-1814.49353
A10,64,-1341.90271,-1404.442627
A11,64,,
A12,64,,
B1,64,20531.2207,-1755.206055
B2,64,15661.4043,-1425.005859
B3,64,18951.36914,-1867.424072
B4,64,15876.50781,-1815.523193
B5,64,14319.3916,-1394.638184
B6,64,18948.79492,-1901.733887
B7,64,13090.10352,-1870.985596
B8,64,16680.7832,-1834.936768
B9,64,-1490.285034,-1457.370483
B10,64,-1738.489746,-1799.058594
B11,64,,
B12,64,,
C1,64,15808.65234,-1762.759277
C2,64,17538.64453,-1652.281006
C3,64,14797.19141,-1623.641602
C4,64,14221.75,-1698.704346
C5,64,13158.11523,-1792.270874
C6,64,17311.93945,-1917.82605
C7,64,13150.97559,-1852.538208
C8,64,13251.06934,-1889.71167
C9,64,9727.605469,-1832.281006
C10,64,-1580.688232,-1534.429199
C11,64,,
C12,64,,
D1,64,15567.85742,-1721.538208
D2,64,16583.41797,-1441.76416
D3,64,12789.50098,-1711.635742
D4,64,10226.1416,-1740.550537
D5,64,13313.4873,-1765.001221
D6,64,16765.87891,-1917.732056
D7,64,8452.921875,-1690.901123
D8,64,4868.812012,-1774.794922
D9,64,1466.375732,-1761.697144
D10,64,,
D11,64,,
D12,64,,
E1,64,12329.2793,-1790.792969
E2,64,13749.74707,-1755.536743
E3,64,14410.88672,-1727.120361
E4,64,10216.88965,-1747.52417
E5,64,9563.84082,-1767.436768
E6,64,12894.72656,-1739.017334
E7,64,-1648.960938,-1666.636719
E8,64,-1494.384644,-1414.777466
E9,64,-857.1242676,-959.3516846
E10,64,,
E11,64,,
E12,64,,
F1,64,7405.294434,-1720.92627
F2,64,10287.63965,-1472.361328
F3,64,5733.905762,-1569.30957
F4,64,5644.089844,-1696.546631
F5,64,6655.030762,-1620.515869
F6,64,7056.147461,-1717.740967
F7,64,-1575.190063,-1602.938599
F8,64,-1802.60791,-1752.108154
F9,64,-1561.240356,-1454.272827
F10,64,,
F11,64,,
F12,64,,
G1,64,-748.2982788,-1786.235718
G2,64,-1483.700806,-1797.362793
G3,64,-1667.702026,-1727.976074
G4,64,-1526.979126,-1480.990234
G5,64,-1883.150269,-2216.429199
G6,64,-1755.248901,-1828.5271
G7,64,-1609.994629,-1642.765381
G8,64,-1209.359009,-907.87677
G9,64,-1651.308838,-1599.758301
G10,64,,
G11,64,,
G12,64,,
H1,64,-868.8167114,-772.3922119
H2,64,-1724.365112,-1729.902954
H3,64,-1481.113892,-1571.982178
H4,64,-1817.508667,-1810.359009
H5,64,-1490.479004,-1669.641724
H6,64,-1666.907227,-1700.88501
H7,64,-1560.367065,-1573.519165
H8,64,-1848.326782,-1731.321655
H9,64,-1629.291138,-1568.86084
H10,64,,
H11,64,,
H12,64,,
A1,65,13223.24609,-1729.058105
A2,65,16967.01172,-636.0854492
A3,65,15098.63867,-1727.35498
A4,65,14867.69238,-1823.009521
A5,65,16707.13672,-1625.994873
A6,65,18662.25195,-1870.059082
A7,65,12706.69043,-1533.145874
A8,65,14836.19336,-1677.974731
A9,65,12172.72559,-1800.390137
A10,65,-1335.552246,-1393.607666
A11,65,,
A12,65,,
B1,65,20484.1875,-1759.849854
B2,65,15757.76367,-1419.339844
B3,65,18989.43555,-1859.065918
B4,65,15798.20215,-1812.901978
B5,65,14336.01953,-1396.46167
B6,65,18958.63672,-1892.723389
B7,65,13241.37109,-1857.516113
B8,65,16757.50195,-1842.678955
B9,65,-1472.424683,-1457.819092
B10,65,-1729.573486,-1801.252075
B11,65,,
B12,65,,
C1,65,15995.2959,-1754.08374
C2,65,17671.13281,-1659.087891
C3,65,14926.11621,-1638.960449
C4,65,14451.08691,-1708.875977
C5,65,13335.22852,-1787.871948
C6,65,17405.01953,-1900.997559
C7,65,13211.77148,-1829.005249
C8,65,13348.08398,-1874.310059
C9,65,9794.666992,-1825.107056
C10,65,-1579.443115,-1541.146484
C11,65,,
C12,65,,
D1,65,15682.13574,-1713.28894
D2,65,16740.9668,-1421.299805
D3,65,12906.7041,-1712.936157
D4,65,10345.78418,-1746.107666
D5,65,13424.05664,-1758.516113
D6,65,16844.02539,-1924.49646
D7,65,8535.516602,-1703.619873
D8,65,4979.737305,-1769.727783
D9,65,1508.06665,-1769.357422
D10,65,,
D11,65,,
D12,65,,
E1,65,12438.05859,-1789.027832
E2,65,13889.11621,-1741.912109
E3,65,14563.68164,-1723.026489
E4,65,10250.81934,-1739.86792
E5,65,9670.888672,-1774.025879
E6,65,13005.74609,-1735.32251
E7,65,-1643.379761,-1659.616821
E8,65,-1488.626221,-1399.083008
E9,65,-841.8880005,-961.8671875
E10,65,,
E11,65,,
E12,65,,
F1,65,7528.498047,-1720.870117
F2,65,10377.5,-1462.549927
F3,65,5834.004883,-1563.516357
F4,65,5705.127441,-1685.507324
F5,65,6775.205078,-1604.513062
F6,65,7179.779297,-1714.373535
F7,65,-1566.030762,-1611.38562
F8,65,-1797.886719,-1746.328613
F9,65,-1555.891113,-1460.240356
F10,65,,
F11,65,,
F12,65,,
G1,65,-733.5438843,-1773.937378
G2,65,-1469.003906,-1799.556885
G3,65,-1660.563354,-1723.897827
G4,65,-1516.833374,-1482.506348
G5,65,-1878.089966,-2224.017334
G6,65,-1750.165161,-1827.348877
G7,65,-1613.540161,-1654.129395
G8,65,-1215.398804,-903.6201782
G9,65,-1645.8573,-1586.999023
G10,65,,
G11,65,,
G12,65,,
H1,65,-866.2728882,-774.5274658
H2,65,-1716.458618,-1726.011963
H3,65,-1482.288574,-1573.557251
H4,65,-1809.050903,-1808.186523
H5,65,-1484.741943,-1662.122681
H6,65,-1658.130005,-1700.604492
H7,65,-1555.998169,-1578.682495
H8,65,-1851.051758,-1732.072266
H9,65,-1631.696777,-1581.867554
H10,65,,
H11,65,,
H12,65,,
A1,66,13334.54102,-1736.521118
A2,66,17082.8418,-644.8427734
A3,66,15131.76855,-1724.991821
A4,66,14947.35352,-1826.257202
A5,66,16659.64063,-1645.518921
A6,66,18847.12695,-1854.029297
A7,66,12836.78809,-1540.520264
A8,66,15019.72754,-1672.744019
A9,66,12246.37988,-1822.898193
A10,66,-1338.797607,-1397.113281
A11,66,,
A12,66,,
B1,66,20466.09961,-1756.007813
B2,66,15890.05957,-1425.412842
B3,66,19059.57617,-1861.852539
B4,66,16081.9707,-1805.419189
B5,66,14370.98828,-1399.969971
B6,66,18845.9082,-1904.062744
B7,66,13182.6377,-1900.922363
B8,66,16779.95508,-1841.863037
B9,66,-1477.734009,-1462.488281
B10,66,-1732.89563,-1798.907715
B11,66,,
B12,66,,
C1,66,16115.51172,-1759.465698
C2,66,17823.625,-1651.063965
C3,66,15042.33301,-1642.241333
C4,66,14382.81934,-1716.640625
C5,66,13400.1084,-1810.004395
C6,66,17476.7793,-1911.718018
C7,66,13637.28906,-1824.536987
C8,66,13466.69043,-1883.628174
C9,66,9879.96875,-1841.010864
C10,66,-1574.416626,-1528.907715
C11,66,,
C12,66,,
D1,66,15780.43945,-1717.104492
D2,66,16869.19141,-1415.092041
D3,66,13049.78711,-1704.90686
D4,66,10430.80273,-1739.208008
D5,66,13670.48535,-1748.949097
D6,66,16936.1543,-1921.290039
D7,66,8740.351563,-1651.770752
D8,66,5108.410645,-1756.788574
D9,66,1598.990723,-1768.064575
D10,66,,
D11,66,,
D12,66,,
E1,66,12597.91699,-1793.713501
E2,66,14028.71094,-1753.234863
E3,66,14704.25195,-1729.046387
E4,66,10414.67578,-1731.910034
E5,66,9871.058594,-1750.472412
E6,66,13112.53906,-1758.407227
E7,66,-1653.193604,-1676.769653
E8,66,-1492.690918,-1410.437012
